filename,match_score
18029935.pdf,6.318580508232117
31547476.pdf,6.305660009384155
68338341.pdf,6.304211616516113
11773925.pdf,6.146493554115295
22561438.pdf,6.138217449188232
19920687.pdf,6.120930314064026
11121498.pdf,6.0754042863845825
17823436.pdf,6.067212820053101
14248724.pdf,6.0126423835754395
28230807.pdf,5.934453010559082
30304575.pdf,5.814225077629089
14569498.pdf,5.786006450653076
59403481.pdf,5.731638669967651
38115035.pdf,5.625810027122498
27820360.pdf,5.6186336278915405
18278509.pdf,5.3876519203186035
35157762.pdf,5.367854833602905
17556527.pdf,5.337925553321838
10333299.pdf,5.232970714569092
13393401.pdf,5.222727060317993
18586076.pdf,5.109044909477234
18106533.pdf,5.093755722045898
20033302.pdf,4.8572152853012085
13072019.pdf,4.726789891719818
45167858.pdf,4.688059091567993
72876163.pdf,4.665816128253937
21856577.pdf,4.662429094314575
62809577.pdf,4.307509660720825
16237710.pdf,4.299250245094299
29999135.pdf,4.264271855354309
14879257.pdf,4.014309048652649
34304175.pdf,3.784104883670807
19007667.pdf,3.551855683326721
17213671.pdf,3.5506457090377808
36905896.pdf,3.5385549068450928
10588874.pdf,3.390340507030487
19176318.pdf,3.3281898498535156
28396528.pdf,3.090291917324066
32318506.pdf,3.021405339241028
29775391.pdf,2.9275134205818176
12334650.pdf,2.890450358390808
36425270.pdf,2.8834345936775208
28359817.pdf,2.8721997141838074
10329506.pdf,2.860601544380188
27637576.pdf,2.7274003624916077
12065211.pdf,2.6983529329299927
18132924.pdf,2.660835385322571
39569771.pdf,2.5331559777259827
21622444.pdf,2.5074568390846252
25127518.pdf,2.479854077100754
31025785.pdf,2.453966736793518
21511817.pdf,2.411026507616043
28629430.pdf,2.3743772506713867
33344933.pdf,2.364477813243866
25080805.pdf,2.175048738718033
33135102.pdf,2.0560815930366516
43622023.pdf,1.7191164195537567
34758680.pdf,1.529838740825653
22615491.pdf,1.5193027257919312
75286906.pdf,1.5058282017707825
21869994.pdf,1.4233788847923279
20691949.pdf,1.3352070748806
